Timestamp,Description,Status,Basic_Event,System_Failure
2025-02-24 08:54:22.773803,Rack structure fault detected,Cleared,BE15,
2025-02-24 08:59:53.837030,PV solder bond failure detected,Active,BE11,
2025-02-24 10:07:26.921227,PV shading detected,Cleared,BE9,
2025-02-24 10:43:08.891472,PV cell breakage detected,Active,BE10,
2025-02-24 11:07:14.950714,PV interconnect fault detected,Cleared,BE5,
2025-02-24 11:41:51.571683,PV cell breakage detected,Cleared,BE10,
2025-02-24 12:07:07.173906,MCB 1 fault detected,Cleared,BE3,
2025-02-24 13:26:53.192649,PV solder bond failure detected,Active,BE11,
2025-02-24 14:51:15.438605,PV interconnect fault detected,Cleared,BE5,
2025-02-24 16:27:34.258962,Encapsulant fault detected,Cleared,BE16,
2025-02-24 17:19:24.304804,PV shading detected,Active,BE9,
2025-02-24 18:18:06.461039,PV solder bond failure detected,Active,BE11,
2025-02-24 18:43:46.485900,Encapsulant fault detected,Cleared,BE16,
2025-02-24 18:58:02.061099,PV solder bond failure detected,Cleared,BE11,
2025-02-24 20:46:56.162016,PV solder bond failure detected,Active,BE11,
2025-02-24 21:41:10.478234,PV interconnect fault detected,Cleared,BE5,
2025-02-24 22:16:32.389903,PV shading detected,Active,BE9,
2025-02-24 22:39:07.293918,PV interconnect fault detected,Cleared,BE5,
2025-02-24 22:45:46.209117,PV solder bond failure detected,Cleared,BE11,
2025-02-24 22:57:19.958154,PV interconnect fault detected,Cleared,BE5,
2025-02-25 00:02:22.477310,PV cell breakage detected,Cleared,BE10,
2025-02-25 01:19:24.304804,PV shading detected,Cleared,BE9,
2025-02-25 01:58:01.930804,PV solder bond failure detected,Cleared,BE11,
2025-02-25 02:16:21.670953,PV shading detected,Active,BE9,
2025-02-25 02:30:20.414632,PV solder bond failure detected,Active,BE11,
2025-02-25 03:34:35.225200,Rack structure fault detected,Active,BE15,
2025-02-25 03:40:02.043685,MCB 1 fault detected,Active,BE3,
2025-02-25 05:09:03.480359,PV solder bond failure detected,Active,BE11,
2025-02-25 05:25:13.356120,PV solder bond failure detected,Active,BE11,
2025-02-25 05:47:53.717840,PV cell breakage detected,Cleared,BE10,
2025-02-25 06:16:32.389903,PV shading detected,Cleared,BE9,
2025-02-25 06:19:57.534918,PV cell breakage detected,Cleared,BE10,
2025-02-25 07:09:45.934844,PV shading detected,Active,BE9,
2025-02-25 07:33:18.819026,PV solder bond failure detected,Active,BE11,
2025-02-25 07:35:53.749189,PV solder bond failure detected,Active,BE11,
2025-02-25 07:43:35.510927,Grounding system fault detected,Cleared,BE6,
2025-02-25 08:01:42.520085,Grounding system fault detected,Active,BE6,
2025-02-25 10:16:21.670953,PV shading detected,Cleared,BE9,
2025-02-25 11:26:20.201417,Grounding system fault detected,Active,BE6,
2025-02-25 12:22:05.797163,PV cell breakage detected,Active,BE10,
2025-02-25 12:39:09.147397,Rack structure fault detected,Cleared,BE15,
2025-02-25 13:40:02.043685,MCB 1 fault detected,Cleared,BE3,
2025-02-25 13:48:48.465527,PV interconnect fault detected,Active,BE5,
2025-02-25 15:09:45.934844,PV shading detected,Cleared,BE9,
2025-02-25 18:32:58.955694,PV solder bond failure detected,Cleared,BE11,
2025-02-25 20:29:41.459558,PV solder bond failure detected,Cleared,BE11,
2025-02-25 21:32:12.174066,Encapsulant fault detected,Active,BE16,
2025-02-26 00:05:45.233924,PV shading detected,Active,BE9,
2025-02-26 02:09:43.171590,PV cell breakage detected,Active,BE10,
2025-02-26 02:12:38.567531,Rack structure fault detected,Active,BE15,
2025-02-26 04:02:41.743603,PV soiling detected,Active,BE8,
2025-02-26 05:31:15.219310,Rack structure fault detected,Cleared,BE15,
2025-02-26 07:03:40.340948,Rack structure fault detected,Cleared,BE15,
2025-02-26 08:01:42.520085,Grounding system fault detected,Cleared,BE6,
2025-02-26 08:05:45.233924,PV shading detected,Cleared,BE9,
2025-02-26 08:59:53.837030,PV solder bond failure detected,Cleared,BE11,
2025-02-26 09:22:29.280168,PV solder bond failure detected,Active,BE11,
2025-02-26 10:43:08.891472,PV cell breakage detected,Cleared,BE10,
2025-02-26 11:10:54.748170,PV interconnect fault detected,Active,BE5,
2025-02-26 11:26:20.201417,Grounding system fault detected,Cleared,BE6,
2025-02-26 12:02:41.743603,PV soiling detected,Cleared,BE8,
2025-02-26 12:24:03.602827,PV shading detected,Active,BE9,
2025-02-26 13:26:53.192649,PV solder bond failure detected,Cleared,BE11,
2025-02-26 13:48:48.465527,PV interconnect fault detected,Cleared,BE5,
2025-02-26 14:43:42.077354,PV shading detected,Active,BE9,
2025-02-26 16:54:07.695232,PV shading detected,Active,BE9,
2025-02-26 18:04:45.038053,PV shading detected,Active,BE9,
2025-02-26 18:18:06.461039,PV solder bond failure detected,Cleared,BE11,
2025-02-26 20:24:03.602827,PV shading detected,Cleared,BE9,
2025-02-26 20:46:56.162016,PV solder bond failure detected,Cleared,BE11,
2025-02-26 21:58:04.013881,Grounding system fault detected,Active,BE6,
2025-02-26 22:14:17.522733,Rack structure fault detected,Active,BE15,
2025-02-26 22:43:42.077354,PV shading detected,Cleared,BE9,
2025-02-26 23:53:52.822832,Rack structure fault detected,Active,BE15,
2025-02-27 00:09:17.409105,Encapsulant fault detected,Active,BE16,
2025-02-27 00:54:07.695232,PV shading detected,Cleared,BE9,
2025-02-27 01:15:20.396375,PV interconnect fault detected,Active,BE5,
2025-02-27 02:04:45.038053,PV shading detected,Cleared,BE9,
2025-02-27 02:30:20.414632,PV solder bond failure detected,Cleared,BE11,
2025-02-27 03:09:17.777189,Grounding system fault detected,Active,BE6,
2025-02-27 03:34:35.225200,Rack structure fault detected,Cleared,BE15,
2025-02-27 05:09:03.480359,PV solder bond failure detected,Cleared,BE11,
2025-02-27 05:25:13.356120,PV solder bond failure detected,Cleared,BE11,
2025-02-27 06:20:54.600282,PV shading detected,Active,BE9,
2025-02-27 07:28:17.402522,PV interconnect fault detected,Active,BE5,
2025-02-27 07:33:18.819026,PV solder bond failure detected,Cleared,BE11,
2025-02-27 07:35:53.749189,PV solder bond failure detected,Cleared,BE11,
2025-02-27 08:03:52.898923,PV solder bond failure detected,Active,BE11,
2025-02-27 08:19:32.550950,Grounding system fault detected,Active,BE6,
2025-02-27 08:50:00.827833,Encapsulant fault detected,Active,BE16,
2025-02-27 09:43:15.552996,PV interconnect fault detected,Active,BE5,
2025-02-27 11:10:54.748170,PV interconnect fault detected,Cleared,BE5,
2025-02-27 11:26:45.197230,PV solder bond failure detected,Active,BE11,
2025-02-27 11:43:54.733489,PV interconnect fault detected,Active,BE5,
2025-02-27 12:22:05.797163,PV cell breakage detected,Cleared,BE10,
2025-02-27 14:03:43.738090,Rack structure fault detected,Active,BE15,
2025-02-27 14:20:54.600282,PV shading detected,Cleared,BE9,
2025-02-27 15:08:10.307494,PV interconnect fault detected,Active,BE5,
2025-02-27 20:12:38.279147,PV solder bond failure detected,Active,BE11,
2025-02-27 20:44:30.347734,PV cell breakage detected,Active,BE10,
2025-02-27 21:32:12.174066,Encapsulant fault detected,Cleared,BE16,
2025-02-27 21:58:04.013881,Grounding system fault detected,Cleared,BE6,
2025-02-27 22:46:28.846614,PV shading detected,Active,BE9,
2025-02-27 23:03:51.751569,PV solder bond failure detected,Active,BE11,
2025-02-27 23:59:34.755689,Encapsulant fault detected,Active,BE16,
2025-02-28 00:02:21.994693,Grounding system fault detected,Active,BE6,
2025-02-28 00:33:16.292529,PV interconnect fault detected,Active,BE5,
2025-02-28 01:15:20.396375,PV interconnect fault detected,Cleared,BE5,
2025-02-28 02:09:43.171590,PV cell breakage detected,Cleared,BE10,
2025-02-28 02:12:38.567531,Rack structure fault detected,Cleared,BE15,
2025-02-28 02:16:26.717277,PV shading detected,Active,BE9,
2025-02-28 02:30:52.657123,PV shading detected,Active,BE9,
2025-02-28 03:09:17.777189,Grounding system fault detected,Cleared,BE6,
2025-02-28 03:29:20.403337,PV shading detected,Active,BE9,
2025-02-28 03:47:38.283124,PV cell breakage detected,Active,BE10,
2025-02-28 06:32:32.602907,PV solder bond failure detected,Active,BE11,
2025-02-28 06:46:28.846614,PV shading detected,Cleared,BE9,
2025-02-28 07:28:17.402522,PV interconnect fault detected,Cleared,BE5,
2025-02-28 08:19:32.550950,Grounding system fault detected,Cleared,BE6,
2025-02-28 08:36:37.451258,PV hot spot detected,Active,BE12,
2025-02-28 09:22:29.280168,PV solder bond failure detected,Cleared,BE11,
2025-02-28 09:43:15.552996,PV interconnect fault detected,Cleared,BE5,
2025-02-28 10:16:26.717277,PV shading detected,Cleared,BE9,
2025-02-28 10:30:52.657123,PV shading detected,Cleared,BE9,
2025-02-28 11:29:20.403337,PV shading detected,Cleared,BE9,
2025-02-28 11:43:54.733489,PV interconnect fault detected,Cleared,BE5,
2025-02-28 14:43:20.331086,Rack structure fault detected,Active,BE15,
2025-02-28 15:08:10.307494,PV interconnect fault detected,Cleared,BE5,
2025-02-28 15:22:31.581370,PV interconnect fault detected,Active,BE5,
2025-02-28 17:33:03.192127,PV solder bond failure detected,Active,BE11,
2025-02-28 18:22:55.878103,Grounding system fault detected,Active,BE6,
2025-02-28 22:14:17.522733,Rack structure fault detected,Cleared,BE15,
2025-02-28 23:53:52.822832,Rack structure fault detected,Cleared,BE15,
2025-03-01 00:02:21.994693,Grounding system fault detected,Cleared,BE6,
2025-03-01 00:09:17.409105,Encapsulant fault detected,Cleared,BE16,
2025-03-01 00:33:16.292529,PV interconnect fault detected,Cleared,BE5,
2025-03-01 02:32:09.660123,Rack structure fault detected,Active,BE15,
2025-03-01 03:54:19.120831,PV soiling detected,Active,BE8,
2025-03-01 04:08:03.085613,PV interconnect fault detected,Active,BE5,
2025-03-01 08:00:58.075459,PV interconnect fault detected,Active,BE5,
2025-03-01 08:03:52.898923,PV solder bond failure detected,Cleared,BE11,
2025-03-01 08:36:37.451258,PV hot spot detected,Cleared,BE12,
2025-03-01 08:50:00.827833,Encapsulant fault detected,Cleared,BE16,
2025-03-01 09:18:21.743995,PV cell breakage detected,Active,BE10,
2025-03-01 10:00:40.013703,PV cell breakage detected,Active,BE10,
2025-03-01 11:26:45.197230,PV solder bond failure detected,Cleared,BE11,
2025-03-01 11:54:19.120831,PV soiling detected,Cleared,BE8,
2025-03-01 12:05:25.695326,Grounding system fault detected,Active,BE6,
2025-03-01 13:16:27.557352,PV solder bond failure detected,Active,BE11,
2025-03-01 14:02:54.782074,Grounding system fault detected,Active,BE6,
2025-03-01 14:03:43.738090,Rack structure fault detected,Cleared,BE15,
2025-03-01 14:05:37.147683,PV cell breakage detected,Active,BE10,
2025-03-01 15:22:31.581370,PV interconnect fault detected,Cleared,BE5,
2025-03-01 16:23:02.740381,PV cell breakage detected,Active,BE10,
2025-03-01 16:42:43.119732,PV solder bond failure detected,Active,BE11,
2025-03-01 16:47:48.415974,Rack structure fault detected,Active,BE15,
2025-03-01 18:20:19.640187,PV cell breakage detected,Active,BE10,
2025-03-01 18:22:55.878103,Grounding system fault detected,Cleared,BE6,
2025-03-01 18:30:04.246324,Encapsulant fault detected,Active,BE16,
2025-03-01 18:33:11.744363,PV shading detected,Active,BE9,
2025-03-01 19:41:59.417358,PV cell breakage detected,Active,BE10,
2025-03-01 20:12:38.279147,PV solder bond failure detected,Cleared,BE11,
2025-03-01 20:44:30.347734,PV cell breakage detected,Cleared,BE10,
2025-03-01 22:31:57.640216,PV shading detected,Active,BE9,
2025-03-01 23:03:51.751569,PV solder bond failure detected,Cleared,BE11,
2025-03-01 23:59:34.755689,Encapsulant fault detected,Cleared,BE16,
2025-03-02 01:12:27.928506,Rack structure fault detected,Active,BE15,
2025-03-02 02:33:11.744363,PV shading detected,Cleared,BE9,
2025-03-02 02:59:45.550297,PV solder bond failure detected,Active,BE11,
2025-03-02 03:47:38.283124,PV cell breakage detected,Cleared,BE10,
2025-03-02 04:08:03.085613,PV interconnect fault detected,Cleared,BE5,
2025-03-02 04:26:05.529471,PV cell breakage detected,Active,BE10,
2025-03-02 05:04:29.986041,PV solder bond failure detected,Active,BE11,
2025-03-02 06:31:57.640216,PV shading detected,Cleared,BE9,
2025-03-02 06:32:32.602907,PV solder bond failure detected,Cleared,BE11,
2025-03-02 08:00:58.075459,PV interconnect fault detected,Cleared,BE5,
2025-03-02 08:40:14.285494,Encapsulant fault detected,Active,BE16,
2025-03-02 11:31:37.359441,Rack structure fault detected,Active,BE15,
2025-03-02 12:00:24.848004,Rack structure fault detected,Active,BE15,
2025-03-02 12:02:05.707520,Encapsulant fault detected,Active,BE16,
2025-03-02 12:05:25.695326,Grounding system fault detected,Cleared,BE6,
2025-03-02 14:02:54.782074,Grounding system fault detected,Cleared,BE6,
2025-03-02 14:43:20.331086,Rack structure fault detected,Cleared,BE15,
2025-03-02 15:11:42.805624,PV shading detected,Active,BE9,
2025-03-02 17:33:03.192127,PV solder bond failure detected,Cleared,BE11,
2025-03-02 18:04:06.744252,PV cell breakage detected,Active,BE10,
2025-03-02 20:23:05.494225,Encapsulant fault detected,Active,BE16,
2025-03-02 20:38:12.266887,PV interconnect fault detected,Active,BE5,
2025-03-02 23:11:42.805624,PV shading detected,Cleared,BE9,
2025-03-03 01:27:44.172523,PV hot spot detected,Active,BE12,
2025-03-03 01:48:45.186957,PV cell breakage detected,Active,BE10,
2025-03-03 01:58:54.719297,Rack structure fault detected,Active,BE15,
2025-03-03 02:19:50.953576,PV shading detected,Active,BE9,
2025-03-03 02:32:09.660123,Rack structure fault detected,Cleared,BE15,
2025-03-03 03:08:50.072630,Rack structure fault detected,Active,BE15,
2025-03-03 03:14:17.269975,PV cell breakage detected,Active,BE10,
2025-03-03 07:47:55.146314,PV shading detected,Active,BE9,
2025-03-03 08:30:53.690821,PV hot spot detected,Active,BE12,
2025-03-03 08:53:30.890659,Grounding system fault detected,Active,BE6,
2025-03-03 09:18:21.743995,PV cell breakage detected,Cleared,BE10,
2025-03-03 10:00:40.013703,PV cell breakage detected,Cleared,BE10,
2025-03-03 10:19:50.953576,PV shading detected,Cleared,BE9,
2025-03-03 10:24:55.610726,PV shading detected,Active,BE9,
2025-03-03 10:58:45.399981,Rack structure fault detected,Active,BE15,
2025-03-03 11:53:09.659824,PV shading detected,Active,BE9,
2025-03-03 12:16:18.492169,PV solder bond failure detected,Active,BE11,
2025-03-03 12:26:50.548835,PV solder bond failure detected,Active,BE11,
2025-03-03 12:27:51.730924,PV interconnect fault detected,Active,BE5,
2025-03-03 13:16:27.557352,PV solder bond failure detected,Cleared,BE11,
2025-03-03 14:05:37.147683,PV cell breakage detected,Cleared,BE10,
2025-03-03 15:11:31.000692,Grounding system fault detected,Active,BE6,
2025-03-03 15:43:43.518145,Rack structure fault detected,Active,BE15,
2025-03-03 15:47:55.146314,PV shading detected,Cleared,BE9,
2025-03-03 16:23:02.740381,PV cell breakage detected,Cleared,BE10,
2025-03-03 16:42:43.119732,PV solder bond failure detected,Cleared,BE11,
2025-03-03 16:45:59.389153,PV soiling detected,Active,BE8,
2025-03-03 16:47:48.415974,Rack structure fault detected,Cleared,BE15,
2025-03-03 18:01:21.547212,Grounding system fault detected,Active,BE6,
2025-03-03 18:11:08.821947,PV cell breakage detected,Active,BE10,
2025-03-03 18:20:19.640187,PV cell breakage detected,Cleared,BE10,
2025-03-03 18:24:55.610726,PV shading detected,Cleared,BE9,
2025-03-03 18:30:04.246324,Encapsulant fault detected,Cleared,BE16,
2025-03-03 18:40:08.308169,PV solder bond failure detected,Active,BE11,
2025-03-03 19:41:59.417358,PV cell breakage detected,Cleared,BE10,
2025-03-03 19:53:09.659824,PV shading detected,Cleared,BE9,
2025-03-03 20:38:12.266887,PV interconnect fault detected,Cleared,BE5,
2025-03-03 22:01:04.517389,PV interconnect fault detected,Active,BE5,
2025-03-03 22:43:59.253716,PV shading detected,Active,BE9,
2025-03-04 00:45:59.389153,PV soiling detected,Cleared,BE8,
2025-03-04 01:12:27.928506,Rack structure fault detected,Cleared,BE15,
2025-03-04 01:27:44.172523,PV hot spot detected,Cleared,BE12,
2025-03-04 01:54:50.942970,PV solder bond failure detected,Active,BE11,
2025-03-04 02:32:36.794813,Rack structure fault detected,Active,BE15,
2025-03-04 02:59:45.550297,PV solder bond failure detected,Cleared,BE11,
2025-03-04 03:14:54.087934,PV cell breakage detected,Active,BE10,
2025-03-04 04:26:05.529471,PV cell breakage detected,Cleared,BE10,
2025-03-04 04:30:28.232837,Rack structure fault detected,Active,BE15,
2025-03-04 04:53:01.237811,Encapsulant fault detected,Active,BE16,
2025-03-04 05:04:29.986041,PV solder bond failure detected,Cleared,BE11,
2025-03-04 06:43:59.253716,PV shading detected,Cleared,BE9,
2025-03-04 07:39:16.488483,PV cell breakage detected,Active,BE10,
2025-03-04 08:30:53.690821,PV hot spot detected,Cleared,BE12,
2025-03-04 08:40:14.285494,Encapsulant fault detected,Cleared,BE16,
2025-03-04 08:53:30.890659,Grounding system fault detected,Cleared,BE6,
2025-03-04 09:12:01.133221,PV interconnect fault detected,Active,BE5,
2025-03-04 09:44:52.914894,PV solder bond failure detected,Active,BE11,
2025-03-04 10:36:38.402697,PV solder bond failure detected,Active,BE11,
2025-03-04 11:31:37.359441,Rack structure fault detected,Cleared,BE15,
2025-03-04 12:00:24.848004,Rack structure fault detected,Cleared,BE15,
2025-03-04 12:02:05.707520,Encapsulant fault detected,Cleared,BE16,
2025-03-04 12:27:51.730924,PV interconnect fault detected,Cleared,BE5,
2025-03-04 13:03:58.465044,PV soiling detected,Active,BE8,
2025-03-04 15:11:31.000692,Grounding system fault detected,Cleared,BE6,
2025-03-04 15:37:51.680690,PV interconnect fault detected,Active,BE5,
2025-03-04 15:39:54.967466,PV shading detected,Active,BE9,
2025-03-04 17:42:38.529429,PV cell breakage detected,Active,BE10,
2025-03-04 18:01:21.547212,Grounding system fault detected,Cleared,BE6,
2025-03-04 18:04:06.744252,PV cell breakage detected,Cleared,BE10,
2025-03-04 18:59:44.927170,PV interconnect fault detected,Active,BE5,
2025-03-04 20:23:05.494225,Encapsulant fault detected,Cleared,BE16,
2025-03-04 20:24:36.162618,PV cell breakage detected,Active,BE10,
2025-03-04 20:38:46.918266,Rack structure fault detected,Active,BE15,
2025-03-04 21:03:58.465044,PV soiling detected,Cleared,BE8,
2025-03-04 22:01:04.517389,PV interconnect fault detected,Cleared,BE5,
2025-03-04 23:00:50.064342,Encapsulant fault detected,Active,BE16,
2025-03-04 23:39:54.967466,PV shading detected,Cleared,BE9,
2025-03-05 00:11:48.932673,PV interconnect fault detected,Active,BE5,
2025-03-05 00:12:26.913507,PV cell breakage detected,Active,BE10,
2025-03-05 01:48:45.186957,PV cell breakage detected,Cleared,BE10,
2025-03-05 01:58:54.719297,Rack structure fault detected,Cleared,BE15,
2025-03-05 03:08:50.072630,Rack structure fault detected,Cleared,BE15,
2025-03-05 03:14:17.269975,PV cell breakage detected,Cleared,BE10,
2025-03-05 03:23:55.879748,PV shading detected,Active,BE9,
2025-03-05 05:22:04.488912,PV solder bond failure detected,Active,BE11,
2025-03-05 06:42:43.910666,PV solder bond failure detected,Active,BE11,
2025-03-05 09:12:01.133221,PV interconnect fault detected,Cleared,BE5,
2025-03-05 09:18:39.593272,MCB 2 fault detected,Active,BE4,
2025-03-05 10:58:45.399981,Rack structure fault detected,Cleared,BE15,
2025-03-05 11:23:55.879748,PV shading detected,Cleared,BE9,
2025-03-05 11:59:09.473608,PV shading detected,Active,BE9,
2025-03-05 12:16:18.492169,PV solder bond failure detected,Cleared,BE11,
2025-03-05 12:26:50.548835,PV solder bond failure detected,Cleared,BE11,
2025-03-05 12:28:22.697635,PV shading detected,Active,BE9,
2025-03-05 13:16:05.002322,PV solder bond failure detected,Active,BE11,
2025-03-05 14:50:17.244243,Grounding system fault detected,Active,BE6,
2025-03-05 14:57:43.410284,PV solder bond failure detected,Active,BE11,
2025-03-05 15:37:51.680690,PV interconnect fault detected,Cleared,BE5,
2025-03-05 15:43:43.518145,Rack structure fault detected,Cleared,BE15,
2025-03-05 16:57:37.096407,PV interconnect fault detected,Active,BE5,
2025-03-05 17:07:54.035970,PV interconnect fault detected,Active,BE5,
2025-03-05 17:25:49.324387,PV solder bond failure detected,Active,BE11,
2025-03-05 17:28:05.471000,Encapsulant fault detected,Active,BE16,
2025-03-05 18:11:08.821947,PV cell breakage detected,Cleared,BE10,
2025-03-05 18:23:08.724642,Rack structure fault detected,Active,BE15,
2025-03-05 18:35:24.265427,PV interconnect fault detected,Active,BE5,
2025-03-05 18:40:08.308169,PV solder bond failure detected,Cleared,BE11,
2025-03-05 18:59:44.927170,PV interconnect fault detected,Cleared,BE5,
2025-03-05 19:08:48.281467,PV interconnect fault detected,Active,BE5,
2025-03-05 19:18:39.593272,MCB 2 fault detected,Cleared,BE4,
2025-03-05 19:38:17.704953,PV interconnect fault detected,Active,BE5,
2025-03-05 19:59:09.473608,PV shading detected,Cleared,BE9,
2025-03-05 20:28:22.697635,PV shading detected,Cleared,BE9,
2025-03-05 20:49:56.367831,Rack structure fault detected,Active,BE15,
2025-03-05 22:20:36.582889,Rack structure fault detected,Active,BE15,
2025-03-05 22:34:56.038593,PV cell breakage detected,Active,BE10,
2025-03-05 22:41:51.588639,PV glass breakage detected,Active,BE7,
2025-03-05 22:44:51.267511,PV solder bond failure detected,Active,BE11,
2025-03-06 00:11:48.932673,PV interconnect fault detected,Cleared,BE5,
2025-03-06 00:30:02.355517,Rack structure fault detected,Active,BE15,
2025-03-06 01:39:36.972032,PV cell breakage detected,Active,BE10,
2025-03-06 01:54:50.942970,PV solder bond failure detected,Cleared,BE11,
2025-03-06 02:22:42.146347,PV solder bond failure detected,Active,BE11,
2025-03-06 02:32:36.794813,Rack structure fault detected,Cleared,BE15,
2025-03-06 03:12:12.126139,PV soiling detected,Active,BE8,
2025-03-06 03:14:54.087934,PV cell breakage detected,Cleared,BE10,
2025-03-06 03:33:09.713159,PV solder bond failure detected,Active,BE11,
2025-03-06 04:30:28.232837,Rack structure fault detected,Cleared,BE15,
2025-03-06 04:48:48.047246,PV solder bond failure detected,Active,BE11,
2025-03-06 04:53:01.237811,Encapsulant fault detected,Cleared,BE16,
2025-03-06 07:21:14.569284,PV cell breakage detected,Active,BE10,
2025-03-06 07:39:16.488483,PV cell breakage detected,Cleared,BE10,
2025-03-06 08:27:18.478321,PV solder bond failure detected,Active,BE11,
2025-03-06 09:44:52.914894,PV solder bond failure detected,Cleared,BE11,
2025-03-06 10:36:38.402697,PV solder bond failure detected,Cleared,BE11,
2025-03-06 11:12:12.126139,PV soiling detected,Cleared,BE8,
2025-03-06 14:50:17.244243,Grounding system fault detected,Cleared,BE6,
2025-03-06 15:30:46.409436,PV hot spot detected,Active,BE12,
2025-03-06 16:57:37.096407,PV interconnect fault detected,Cleared,BE5,
2025-03-06 17:07:54.035970,PV interconnect fault detected,Cleared,BE5,
2025-03-06 17:42:38.529429,PV cell breakage detected,Cleared,BE10,
2025-03-06 17:58:36.168449,PV solder bond failure detected,Active,BE11,
2025-03-06 18:30:04.217022,PV interconnect fault detected,Active,BE5,
2025-03-06 18:35:24.265427,PV interconnect fault detected,Cleared,BE5,
2025-03-06 19:08:48.281467,PV interconnect fault detected,Cleared,BE5,
2025-03-06 19:38:17.704953,PV interconnect fault detected,Cleared,BE5,
2025-03-06 20:24:36.162618,PV cell breakage detected,Cleared,BE10,
2025-03-06 20:38:46.918266,Rack structure fault detected,Cleared,BE15,
2025-03-06 22:41:51.588639,PV glass breakage detected,Cleared,BE7,
2025-03-06 23:00:50.064342,Encapsulant fault detected,Cleared,BE16,
2025-03-07 00:12:26.913507,PV cell breakage detected,Cleared,BE10,
2025-03-07 03:09:42.297494,PV cell breakage detected,Active,BE10,
2025-03-07 03:45:42.260215,PV shading detected,Active,BE9,
2025-03-07 04:50:15.881812,Encapsulant fault detected,Active,BE16,
2025-03-07 05:15:38.580226,Rack structure fault detected,Active,BE15,
2025-03-07 05:22:04.488912,PV solder bond failure detected,Cleared,BE11,
2025-03-07 05:47:59.457356,Cable aging fault detected,Active,BE18,
2025-03-07 06:42:43.910666,PV solder bond failure detected,Cleared,BE11,
2025-03-07 08:52:39.136669,PV interconnect fault detected,Active,BE5,
2025-03-07 09:19:33.527792,PV solder bond failure detected,Active,BE11,
2025-03-07 09:47:59.457356,Cable aging fault detected,Cleared,BE18,
2025-03-07 09:55:01.045317,PV solder bond failure detected,Active,BE11,
2025-03-07 10:06:32.304569,MCB 2 fault detected,Active,BE4,
2025-03-07 11:45:42.260215,PV shading detected,Cleared,BE9,
2025-03-07 13:16:05.002322,PV solder bond failure detected,Cleared,BE11,
2025-03-07 13:16:31.372586,PV solder bond failure detected,Active,BE11,
2025-03-07 13:59:08.738055,PV solder bond failure detected,Active,BE11,
2025-03-07 14:05:53.808935,PV solder bond failure detected,Active,BE11,
2025-03-07 14:11:36.840513,PV cell breakage detected,Active,BE10,
2025-03-07 14:46:10.376341,PV cell breakage detected,Active,BE10,
2025-03-07 14:57:43.410284,PV solder bond failure detected,Cleared,BE11,
2025-03-07 15:30:46.409436,PV hot spot detected,Cleared,BE12,
2025-03-07 15:33:53.758108,Rack structure fault detected,Active,BE15,
2025-03-07 16:11:55.343411,PV cell breakage detected,Active,BE10,
2025-03-07 16:16:09.522710,PV cell breakage detected,Active,BE10,
2025-03-07 16:28:31.672601,PV interconnect fault detected,Active,BE5,
2025-03-07 17:25:49.324387,PV solder bond failure detected,Cleared,BE11,
2025-03-07 17:28:05.471000,Encapsulant fault detected,Cleared,BE16,
2025-03-07 17:41:32.818067,PV interconnect fault detected,Active,BE5,
2025-03-07 18:23:08.724642,Rack structure fault detected,Cleared,BE15,
2025-03-07 18:30:04.217022,PV interconnect fault detected,Cleared,BE5,
2025-03-07 20:06:32.304569,MCB 2 fault detected,Cleared,BE4,
2025-03-07 20:49:56.367831,Rack structure fault detected,Cleared,BE15,
2025-03-07 21:23:14.284707,PV solder bond failure detected,Active,BE11,
2025-03-07 21:58:40.737668,PV shading detected,Active,BE9,
2025-03-07 22:20:36.582889,Rack structure fault detected,Cleared,BE15,
2025-03-07 22:34:56.038593,PV cell breakage detected,Cleared,BE10,
2025-03-07 22:44:51.267511,PV solder bond failure detected,Cleared,BE11,
2025-03-08 00:12:11.222222,Rack structure fault detected,Active,BE15,
2025-03-08 00:30:02.355517,Rack structure fault detected,Cleared,BE15,
2025-03-08 01:12:31.479163,PV cell breakage detected,Active,BE10,
2025-03-08 01:39:36.972032,PV cell breakage detected,Cleared,BE10,
2025-03-08 01:41:20.816612,PV interconnect fault detected,Active,BE5,
2025-03-08 01:45:03.866133,Rack structure fault detected,Active,BE15,
2025-03-08 01:54:54.630203,PV shading detected,Active,BE9,
2025-03-08 02:22:42.146347,PV solder bond failure detected,Cleared,BE11,
2025-03-08 03:33:09.713159,PV solder bond failure detected,Cleared,BE11,
2025-03-08 03:35:26.224093,PV solder bond failure detected,Active,BE11,
2025-03-08 04:47:14.459207,PV solder bond failure detected,Active,BE11,
2025-03-08 04:48:48.047246,PV solder bond failure detected,Cleared,BE11,
2025-03-08 05:58:40.737668,PV shading detected,Cleared,BE9,
2025-03-08 06:25:24.078323,Grounding system fault detected,Active,BE6,
2025-03-08 06:31:57.549416,PV cell breakage detected,Active,BE10,
2025-03-08 06:34:42.230997,PV solder bond failure detected,Active,BE11,
2025-03-08 06:44:23.104546,PV solder bond failure detected,Active,BE11,
2025-03-08 07:21:14.569284,PV cell breakage detected,Cleared,BE10,
2025-03-08 07:49:32.940287,PV cell breakage detected,Active,BE10,
2025-03-08 08:27:18.478321,PV solder bond failure detected,Cleared,BE11,
2025-03-08 08:52:39.136669,PV interconnect fault detected,Cleared,BE5,
2025-03-08 09:16:16.575424,PV interconnect fault detected,Active,BE5,
2025-03-08 09:54:54.630203,PV shading detected,Cleared,BE9,
